x	y	z
0.46387	-0.449196	-0.802658
0.0199841	-0.164028	-1.29358
-0.668686	0.495674	-0.587157
-1.08227	0.752704	-0.354981
-0.272043	-0.043832	-1.10144
-0.372349	0.225083	-0.093733
-0.141996	1.26211	-0.438695
0.76169	1.78705	-0.0184746
-0.359566	0.688242	-0.280692
-0.567898	0.0107292	-0.647066
-1.14666	0.300038	0.179452
-0.825227	0.559583	-0.446749
-0.00901755	-0.307608	-0.581347
0.435697	-0.409973	-0.48758
0.173915	-1.4262	-0.832589
-0.217314	-0.481669	0.315254
-0.391845	-0.496211	0.623494
-0.0802982	-0.345771	0.516021
-0.141928	0.16813	0.453108
0.897564	0.996134	0.162007
0.31414	0.221735	-0.491814
0.232833	-0.819991	0.0811526
-0.277999	0.199033	-0.224909
-0.112185	-0.828817	0.777982
-0.370765	-0.282506	1.0744
-1.15585	-1.21087	0.2412
-0.538947	-0.731136	1.23538
-0.204818	-0.912844	1.63596
0.869946	-1.82325	1.45667
0.336169	-1.23234	0.972622
0.100032	-1.53175	-0.178608
0.848693	-1.62545	-0.287881
2.01191	-0.928082	0.526883
2.88844	0.00481489	0.997079
2.3079	-0.963134	0.333898
1.71303	0.186415	-0.563907
1.87984	-0.662495	0.346038
0.797814	-0.361289	-0.810549
-0.266616	-1.36571	-0.451319
-0.983314	-1.92636	-0.0570364
-0.0409954	-1.29849	0.319457
0.79998	-1.91984	1.2392
-0.377389	-1.45273	1.68756
0.535455	-1.99369	1.41801
0.921319	-0.818742	1.79227
0.705027	-0.101047	0.753066
-0.334135	-0.532761	0.368692
-0.624732	0.334498	0.458673
-0.548399	1.43279	-0.503866
-0.965263	0.311654	-0.879697
0.0994229	0.645795	-1.66293
-0.413955	1.2587	-1.0668
-1.31935	1.39592	-1.08161
-0.877978	0.649341	-1.88809
-1.77369	0.402012	-1.67918
-1.90631	-0.433531	-2.42639
-0.835073	-0.088763	-3.19592
-0.426959	-1.1228	-2.88137
0.175075	0.0196903	-1.73214
0.854888	1.14765	-1.45539
-0.0176534	0.849386	-1.98486
-0.898693	0.61887	-0.845877
-0.693748	0.126065	0.292868
0.193328	-0.077144	0.472981
-0.350165	-0.727495	1.01673
0.110268	-0.471814	0.165555
1.22912	-0.0379922	0.644311
0.732186	-0.506391	-0.126267
0.76738	-1.01176	0.0462033
1.52861	0.0351108	1.2102
1.75279	0.579297	1.31309
0.989947	1.16727	0.381644
1.08289	0.883769	-0.741148
-0.0323466	0.696466	0.107021
0.967294	0.437582	0.469089
0.125325	-0.0132446	1.50926
-0.19583	0.230838	1.17044
-0.524304	0.890391	0.56453
-0.0829416	0.232269	1.01096
0.52631	0.134678	0.190058
0.0263566	-0.532971	-0.56984
0.0689582	-0.785963	0.22291
0.0971624	-0.0015758	-0.283621
0.307238	-0.779835	-0.837503
-0.239998	-0.692541	0.160734
0.344297	-1.54781	0.529408
1.17592	-0.559642	1.59374
1.03573	-1.66234	1.9788
1.67217	-1.40676	1.7469
1.07283	-2.59045	0.753341
1.2526	-2.22035	-0.352191
0.134323	-1.5033	-1.39791
0.230732	-2.34694	-0.625685
1.17193	-1.60615	-1.28958
0.700661	-1.00555	-2.48837
1.57775	-0.505132	-1.36854
0.440929	-0.237105	-0.249288
-0.121638	-1.05917	-0.546436
0.641731	-0.663487	-1.35774
0.854876	0.102412	-1.41926
1.43389	0.0399606	-1.06766
1.55205	-0.738082	-0.29747
1.56413	-0.695505	-0.543715
0.789564	0.44425	-0.268363
0.488889	0.270091	-0.90808
-0.272183	-0.403466	0.126088
0.587743	-0.689943	-1.06869
-0.329157	-0.16729	-0.611748
-0.760031	-0.999508	-0.772619
0.399744	0.0765538	-0.0880355
-0.746191	0.676105	-0.0553707
0.234733	0.537447	-0.478072
-0.839724	-0.0247178	-0.703218
-0.615697	-1.0433	-0.252598
0.232753	0.0481658	-1.33657
1.21788	-0.277002	-1.23056
1.4123	0.0297117	-0.165197
1.58742	0.734983	0.754565
1.83299	0.621576	0.519395
1.44023	-0.0184057	0.827865
2.23566	-0.952548	0.301499
2.0588	-0.0552597	-0.825838
2.4653	-1.23614	0.0850722
1.82402	-1.153	0.259752
2.4618	-1.22207	-0.888914
2.31802	-0.49251	-0.14208
1.8329	-0.203951	0.25634
0.797939	-0.961075	-0.0772829
0.367881	-0.634507	-1.24072
-0.67473	-0.45012	-0.724438
-0.427247	0.0119545	-1.65151
-1.23962	-1.06993	-1.13323
-0.468593	-0.471657	-0.107553
-0.864846	-0.54217	-0.453121
0.147126	0.0138977	-1.10859
-0.180963	0.209891	-0.130616
-0.886814	-0.0292487	-0.087723
0.0602194	0.681872	-0.987117
-0.147931	-0.226013	-0.261216
0.1986	0.570065	-0.920736
0.739223	0.807583	-0.5314
1.09523	0.437715	-1.08838
-0.00361041	0.233343	-0.52311
0.16505	0.405912	-0.460536
-0.848478	-0.426222	-0.688739
0.239615	-0.0992962	-0.424047
0.305109	-0.552013	-0.634291
0.0118026	0.0281838	-0.87938
0.486891	1.05638	0.116259
1.52866	0.958753	-0.487097
0.342528	1.64442	-1.22251
0.307672	1.66715	-1.3776
1.37221	0.524039	-0.634232
0.846267	0.489762	-1.10052
0.748325	0.748819	-0.355533
0.912201	0.135217	-0.342748
1.53266	-0.467378	0.396753
0.643588	-0.663569	1.43405
0.106974	-1.21775	1.24267
1.02563	-1.85688	0.0739084
0.617064	-2.19299	0.491055
1.47693	-1.18122	-0.444718
0.580778	-0.800803	-0.90813
-0.145319	-1.36264	-0.681556
0.701419	-1.82856	-0.558672
1.1055	-0.648896	-4.78903e-05
0.969559	-0.0824513	0.185056
-0.175751	-0.623161	-0.205509
-0.731262	-0.311804	-1.03981
-0.71936	-0.497292	0.0980706
-0.847489	-0.849346	0.679137
-1.28078	-0.494258	-0.101644
-1.35912	-0.255886	-1.00274
-0.307166	0.570739	-1.10175
-0.46001	1.21934	-0.695994
-0.248549	0.107438	-0.577233
0.567757	0.688404	-0.26965
1.36549	0.500781	-0.258456
1.55179	0.499392	0.593077
1.35393	0.972995	0.27797
1.97254	0.239311	-0.0412308
1.92499	-0.92371	0.441333
1.07218	-0.925783	0.196551
0.130245	-0.650697	-0.924291
-0.515423	-0.400951	-0.602731
0.0047153	-0.486168	-0.491056
0.447096	0.485978	-0.28064
0.538685	-0.229261	-0.578701
0.478725	0.155934	-0.736629
0.485671	0.037611	-0.950265
-0.576495	-0.904658	-0.282414
-0.860149	-0.547969	-0.738133
-0.758736	-0.825235	-1.37396
-0.480692	-0.284459	-1.85097
-0.924957	-1.38047	-1.24428
-1.98022	-0.907205	-0.385377
-2.76423	-0.695466	-0.424563
-1.76356	-1.17114	0.220222
-0.669934	-0.977587	-0.623659
-0.800679	0.163394	-0.0255656
-0.684242	0.276024	1.03184
-1.3912	-0.537445	0.685142
-0.956022	0.20689	1.78577
-1.57615	0.0523987	0.834288
-1.02838	0.236095	1.79961
-0.478608	-0.466514	2.74044
-0.789191	0.0493657	2.81642
-1.26426	-0.981816	2.11394
-1.46786	-1.94504	1.06694
-0.617142	-3.07695	2.24214
-0.170309	-2.64173	1.79272
0.770188	-1.7795	1.8856
1.13739	-2.1258	1.37533
0.573112	-1.17218	1.65052
0.372644	-0.824927	0.845081
0.0890962	0.370569	0.67566
0.00602241	-0.472509	-0.213755
-0.0812099	-0.824189	-0.423946
0.975467	0.160918	-0.0264102
0.144353	1.05686	-0.844398
-0.447267	0.133409	-0.544049
0.107748	0.790271	-0.583835
-0.0155467	-0.257677	0.210712
-0.331224	0.566903	0.214915
-1.07896	0.341595	1.06901
-1.2607	-0.689588	1.62778
-0.939275	-0.831258	1.98193
-0.958066	-1.49747	1.47012
0.133056	-0.305555	1.07777
-0.451367	-0.116694	1.12738
-1.52719	0.505498	-0.0584432
-0.864341	-0.414259	0.0918984
0.089402	-0.654565	-1.00882
-0.456745	-0.489004	-0.30673
-0.24478	-0.258583	0.541007
0.374818	0.0234877	-0.428056
-0.822868	-1.1358	-0.245674
-1.55687	-0.239231	-1.20865
-1.69962	-0.631182	-0.766067
-0.969468	-0.569661	-0.867114
-0.617853	-1.17776	-0.503714
-0.0601794	-1.73481	-0.0197905
0.488646	-1.86204	0.0459714
0.288783	-1.47203	0.423612
1.09333	-0.734964	-0.521359
0.940306	-0.344374	0.243305
-0.230491	-0.585666	0.909807
0.246672	-1.22113	1.18826
1.07767	-1.46616	0.977349
0.0814919	-1.4721	0.53274
-0.165187	-2.04058	0.660604
0.976659	-2.00257	-0.377461
0.627471	-1.45769	-1.16042
0.2888	-0.666527	-1.46903
0.504589	-1.19488	-1.4129
1.21844	-1.11742	-1.34971
0.75645	-1.07407	-1.44699
-0.176367	0.119183	-1.22112
0.530365	0.611396	-0.824369
-0.0113794	1.67368	-0.809118
-0.913315	1.16088	-0.919261
-0.0234722	1.53747	-1.38269
0.607006	0.658828	-0.902192
-0.000609732	-0.0440144	-0.496803
-0.231696	0.763047	-0.826493
-0.337741	1.65914	-1.89222
-0.858999	0.722609	-1.15511
0.00495293	0.0140075	-2.01948
-0.840757	0.97538	-0.955178
-1.1525	2.13906	-0.0652218
-0.687899	1.95022	-0.122201
-0.383398	1.37147	0.0596769
-0.132525	1.47234	0.232257
-1.21078	1.11605	-0.763945
-0.412442	0.352621	-1.84892
-1.09418	0.20802	-1.35288
-0.167641	-0.181045	-1.4067
0.584604	-1.29262	-0.681469
0.919693	-0.290087	-1.62714
0.273281	-0.713496	-0.542285
0.326272	-1.82188	-1.4733
1.24753	-2.45073	-2.04017
1.18913	-1.73086	-1.11231
0.645067	-0.787396	-0.204693
1.23591	-0.491601	0.265594
1.99085	-1.59381	-0.203171
3.039	-0.405898	0.223564
2.40249	-0.933225	-0.778852
1.83821	-1.66198	-0.819426
2.52201	-2.47922	-0.313504
2.71461	-2.65061	-0.203027
1.62283	-2.94694	-0.310815
2.60466	-1.96858	-0.312979
1.54021	-1.15559	-1.20375
2.18546	-0.754083	-0.298565
1.0683	-1.49777	0.0470218
-0.0852353	-0.832719	0.109884
0.754392	-1.51399	-0.206847
1.01215	-1.76985	0.395906
0.404395	-0.642234	-0.576025
1.23655	-0.455007	-0.267341
0.625266	-0.347298	-0.784691
1.30414	-0.437991	-1.2153
0.169777	-1.39256	-0.720543
-0.199709	-1.23433	-1.00189
0.452131	-0.0665439	-1.37997
0.260798	-0.454534	-0.862589
1.04341	-0.902169	-0.0337625
0.222119	-1.44002	0.673225
1.10797	-0.519792	0.50284
0.320388	0.481967	0.0585578
0.0560493	0.0955973	-0.982112
0.348548	-0.0484104	-0.0159624
-0.259655	-0.46054	0.564887
0.287034	-0.615543	-0.578873
-0.0286136	-1.23662	-1.1784
-0.839554	-0.610731	-2.14607
-0.0646963	-1.66131	-1.68954
-0.336625	-1.21719	-1.19874
0.606594	-0.493625	-1.04851
0.476973	0.602037	-1.34011
0.438757	0.29092	-1.80779
1.00875	1.10822	-2.28141
-0.00317579	0.0311005	-2.49624
-0.244635	1.03033	-1.79421
0.740538	0.724808	-1.07284
-0.0493495	0.0999478	-1.3895
-0.245804	-0.0559446	-0.686849
0.0864332	0.109849	0.414389
0.180551	0.429191	-0.426991
-0.176673	-0.432556	-0.588724
-0.547477	-0.171203	-0.706109
-0.0957649	-0.411658	-1.89516
-0.239782	0.0198847	-1.444
-0.456279	-0.380564	-0.641428
-0.218304	0.421222	-0.229789
0.532766	-0.705779	-0.539236
0.0131787	-1.69516	-0.527242
0.931993	-1.47369	0.333785
0.872484	-1.17988	1.25242
0.268783	0.00599326	0.105079
0.0729079	-0.300773	0.320541
-0.514429	0.0836906	0.558573
0.122283	-0.669239	0.178584
-0.134461	-0.131748	1.08557
0.336549	-0.777796	0.784501
-0.0810407	-1.20764	-0.248
-0.475411	-1.98651	-0.288393
-0.463416	-1.23692	0.787726
0.114293	-1.88631	-0.251438
0.135962	-1.6711	-0.763932
0.550225	-2.56825	-0.187628
-0.502979	-3.68844	0.378908
0.0333443	-2.54042	1.12271
0.131604	-1.97522	1.21437
1.18844	-1.97839	1.02651
0.469922	-1.6413	-0.165274
0.0247318	-0.618417	-0.815115
-0.138479	-0.96465	-1.54977
0.607725	0.0352704	-2.13159
-0.52917	-0.967392	-1.38154
-0.2921	-0.199556	-1.11159
0.304988	-0.643421	-0.982331
1.16406	0.39843	0.20101
1.75597	-0.0114185	0.352255
0.641746	0.0327234	-0.827974
-0.32164	0.241464	-0.0735601
-0.992326	-0.004788	-0.203329
0.194034	-0.19254	0.28604
0.155359	0.273797	-0.751127
1.05501	0.771586	-1.51856
1.21961	1.58456	-1.18396
0.784672	1.11541	-0.369221
0.691878	0.479769	0.163893
1.70371	0.0273468	0.262576
0.67922	0.49088	-0.854338
0.49569	0.787384	-0.937814
-0.302379	1.19681	-0.500691
-0.378695	0.189071	-0.0491598
0.815572	0.470261	-0.95211
0.118638	0.00872378	-0.887535
0.661369	-0.728108	-0.243029
0.440597	0.167889	0.675817
-0.357264	0.614578	-0.0885176
-1.48575	1.07903	0.0986786
-1.07056	1.94405	0.38314
-0.85531	2.07431	1.42836
-0.530768	1.52019	1.69722
-0.900858	1.30952	1.35788
-0.465831	1.30726	1.99886
-1.5241	0.576843	2.53495
-1.08744	1.53698	2.84497
-0.570805	1.66918	2.45681
0.467178	1.10763	2.9934
0.642571	1.86579	2.56334
0.761787	1.05656	1.76591
1.87061	0.890828	0.87171
0.826887	0.93728	-0.175583
1.47667	0.142534	0.398254
1.52763	-0.00155398	0.0331689
0.680018	-0.279366	-1.09473
-0.320307	0.047499	-1.42075
-1.30025	0.933609	-0.806378
-1.73956	-0.182723	0.143617
-1.0456	0.570126	-0.476868
-0.433757	-0.384169	0.0823464
-0.932679	0.529133	-0.478936
-0.699671	1.35279	-1.43236
-0.359908	1.83167	-0.377101
0.413132	2.63186	-0.473962
-0.142498	1.95061	-1.43417
1.04978	1.44922	-2.38442
1.51394	0.910002	-2.70015
1.81271	0.631078	-1.62825
1.19572	-0.0114921	-0.491128
0.940979	-0.883969	-0.49183
0.77232	-0.195495	-1.15903
-0.0459225	-0.0386324	-0.903144
-0.608644	-0.387071	0.138739
-1.5055	-0.892952	0.0678225
-0.580153	-1.40162	-0.423952
-1.40049	-1.26883	-0.333869
-0.400146	-2.24352	0.544052
-0.860456	-1.65609	1.2813
-1.69429	-1.65801	0.684156
-1.3331	-0.578766	-0.119431
-0.201783	-0.659175	-1.07035
-0.35813	-1.55476	-1.30003
-0.213343	-0.871273	-0.933563
0.487586	-0.104899	-1.86799
-0.443695	-1.0435	-0.792581
-1.26619	-0.0598761	-0.169454
-1.70496	-0.441065	-0.433215
-0.561733	-0.359147	0.619253
-0.987912	0.376935	0.434437
-1.37924	0.00836263	0.185923
-0.363892	-0.688472	-0.0685087
0.683874	-0.337651	0.54056
0.875339	-0.271618	-0.257655
0.639764	-0.0222817	0.890825
0.905613	-0.598099	0.641776
0.561695	0.190398	0.636097
0.0779094	1.20147	0.169044
-0.818277	1.47859	0.445488
-0.917274	0.88447	0.758018
-0.0238508	0.778044	0.0856688
0.261653	-0.0364197	-0.0354001
-0.220322	-0.539766	0.589726
0.636635	-0.800542	-0.453648
0.171185	0.0515032	0.591358
-0.467908	-0.417899	1.35143
-1.08168	-0.371884	1.3741
-1.2971	-0.0834947	2.44397
-1.69463	1.06337	1.36821
-1.37392	0.849866	1.80946
-1.3058	0.577705	1.37583
-2.13519	0.434411	1.38002
-2.24724	-0.709226	0.271992
-1.49636	-1.02538	-0.639317
-0.39022	-2.10113	-1.59551
-0.0285149	-2.79764	-1.41836
0.900232	-1.89414	-0.861012
1.86993	-2.86482	-1.43978
1.08907	-2.48409	-2.34751
0.133814	-2.26779	-2.90115
-0.734745	-1.9779	-2.58702
-0.268074	-1.31425	-3.08569
0.558132	-0.77816	-2.4189
0.611966	0.278208	-2.96848
-0.197497	1.12064	-2.38958
0.438197	0.34571	-2.06961
0.310952	-0.54022	-1.60315
0.927675	0.412084	-0.835534
0.760471	0.328106	-0.627362
-0.0168577	0.781426	-0.497609
0.602293	0.508281	0.391714
0.156402	1.62648	-0.256629
0.862114	1.37036	-0.128558
1.10807	0.55935	-0.711201
0.215528	-0.327789	-0.683088
0.203844	-0.315874	-0.888723
0.691178	-0.890739	-1.00263
-0.331614	-1.49196	-0.418309
-0.690607	-0.708769	0.596323
-0.829051	-0.868819	0.0877135
0.241502	-0.975264	0.472995
0.155196	-1.09993	-0.38952
0.138249	-0.565705	-0.922456
0.770669	-0.749057	0.260438
0.557053	-1.0491	0.78551
0.888067	-0.279722	0.524938
0.0549949	-0.825791	0.631525
-0.544338	-0.0682826	0.491307
0.262185	-0.0594832	-0.234164
-0.0417603	-0.994982	-0.925772
0.108012	-2.12703	-1.88757
-0.272326	-1.81836	-2.52688
-0.296904	-2.96513	-2.79386
0.384616	-2.85172	-2.90861
0.174616	-2.69623	-1.74394
-0.531202	-2.52339	-2.79633
-1.19313	-2.00152	-2.31101
-2.15468	-1.24381	-3.0577
-2.37995	-0.0835609	-2.61492
-1.98355	0.561862	-2.82418
-1.06489	1.47853	-2.49683
-1.03428	1.95061	-2.29389
-0.698089	2.27574	-1.43779
0.279954	2.9812	-0.3643
0.169168	2.40457	-1.19258
-0.813773	2.38472	-1.66525
0.172308	2.23769	-2.49147
1.04365	1.06041	-3.17669
0.414194	0.0460833	-3.40174
0.179834	0.161291	-3.15046
0.486242	-0.933402	-2.8106
0.243941	-0.505682	-2.77305
-0.789168	-0.571198	-3.38762
-0.566194	-1.37901	-2.25955
-0.197803	-0.892621	-1.37671
0.387773	-0.441002	-2.2017
0.528107	-0.112357	-1.91726
1.12979	0.223058	-1.15923
0.490297	0.840445	-1.61772
0.332864	-0.262198	-1.2957
0.0400492	-1.27073	-0.435786
0.13882	-1.50245	0.187697
-0.393627	-1.53937	-0.368945
-1.35484	-1.46652	-0.96195
-2.53304	-0.508682	-2.03798
-2.60463	0.00471247	-1.6137
-2.29418	0.288738	-0.555752
-2.04259	0.444733	-1.4179
-2.8335	0.677316	-1.05814
-3.1162	1.57162	-1.60905
-2.0663	0.616882	-2.63095
-1.09442	0.899123	-3.05957
-2.1933	0.0816566	-2.0161
-2.70832	-0.232409	-1.04232
-2.71017	-1.31833	-0.459725
-1.87518	-1.55665	-0.269097
-0.954026	-1.46708	0.20855
-0.129819	-1.67522	0.33826
0.785245	-0.6237	0.932458
-0.0745304	-0.294133	0.623131
0.563397	-0.595266	1.42491
1.15057	0.417671	1.69153
2.13065	0.284419	1.33191
1.90666	-0.728237	0.347023
0.992136	-1.77184	0.890824
0.257158	-1.61761	0.973966
0.794093	-0.85886	0.116344
-0.370971	-0.542841	-0.243221
-0.0188097	-0.655073	-0.714122
-0.683833	-1.04163	-0.997705
-1.10173	0.0817525	-1.09744
-0.177166	0.879437	-0.407013
0.263447	-0.055474	-0.403241
0.302701	-1.14911	0.0282885
-0.284326	-0.251862	-0.00992092
0.0320276	0.110938	0.588141
0.04405	0.108055	0.987891
-0.443246	-0.461346	0.744519
-0.138376	-0.0671342	1.60833
0.930409	-0.0450083	0.420432
0.710112	-0.67672	1.23582
-0.122331	-0.267528	0.490996
0.16267	0.275636	0.100242
0.482404	0.410556	-0.65813
0.358639	1.13407	-0.575891
-0.318603	1.41844	-0.643384
-1.48956	0.990288	-1.50132
-0.642793	0.740507	-1.5132
-1.53642	-0.0731728	-1.68244
-1.41217	0.500909	-1.336
-0.314689	-0.384204	-1.47009
0.229756	-1.40002	-0.867944
0.684091	-1.6138	-0.158753
0.259629	-2.00465	0.717505
-0.877162	-1.6074	1.08748
0.187529	-1.69115	0.559242
-0.317713	-1.00701	1.37161
0.654155	-0.147504	1.72191
-0.176592	-0.842778	0.523744
-0.654571	-0.088766	0.452098
-0.775185	0.307675	0.399806
-1.01611	0.540979	1.09549
-0.132321	1.30473	0.960033
-0.0718222	0.740705	0.562856
-0.728617	-0.346365	0.590174
-0.25838	-0.924428	0.250606
0.0774852	-0.42366	0.0147705
-0.290575	0.495714	-0.861367
-0.288325	-0.452468	-0.886717
-0.740522	0.0200163	-0.652087
0.0560538	-0.0345026	-0.707983
-0.486038	-0.150992	-0.335703
0.416046	-1.21694	0.225751
-0.7088	-0.485056	0.890547
-0.502868	-0.679288	1.33275
-1.2764	-0.615444	1.63413
-0.844247	-0.00924668	1.72391
-0.0303467	0.9608	1.05728
1.0124	1.87671	0.391072
1.93411	0.901325	-0.346729
2.04812	1.27867	0.565527
1.55692	0.90395	1.11359
1.14525	0.235007	0.390787
0.443635	0.741219	0.547462
1.49744	-0.383247	0.0992169
1.8048	0.688963	-0.863333
0.77797	0.974382	0.149963
1.76819	1.90599	-0.553019
2.01998	1.1631	-0.179598
1.17948	0.204078	0.876811
1.15988	1.05949	1.29555
0.560484	1.60182	1.09905
0.73215	1.34474	1.25477
1.00111	0.22773	0.063211
0.204289	0.696857	0.200127
0.114186	-0.0401	0.44071
1.28571	1.04895	1.22917
0.256135	0.336145	0.437773
-0.128753	-0.0473306	-0.309843
0.829408	0.357316	0.289366
-0.332625	0.240975	0.816449
-0.519004	1.42205	0.536389
-1.69976	0.302218	0.181394
-1.7768	0.464062	-0.165218
-1.22786	0.63909	-0.910759
-0.33541	1.71468	-0.487213
-0.906448	0.899378	-0.0784549
-1.00411	-0.237426	-0.0966038
-1.00705	0.932873	-1.18288
-0.217202	-0.191671	-1.24282
0.711272	0.642706	-0.215151
0.719427	1.29018	-0.875823
0.89331	0.604101	-0.19294
-0.0458298	0.230374	0.87198
0.630266	-0.176341	1.03605
0.543647	-0.344485	0.616964
-0.110737	-0.988667	1.23927
0.137806	0.0243716	0.664125
0.444413	0.434617	0.484343
0.33165	0.115415	0.543378
0.0876969	0.823514	1.15408
-0.566499	0.902182	1.54587
0.0509808	-0.221649	0.80951
0.534202	0.383846	0.450048
0.327093	-0.260748	0.547193
0.849789	-0.474102	0.386058
-0.29408	-0.513151	0.883738
0.316249	-0.164211	-0.023468
0.349244	-0.0593167	-0.126661
0.900167	-0.0755235	-0.363325
0.750365	0.228383	-0.345839
-0.207106	-0.0409663	0.424901
-0.999489	0.0137253	0.86889
-0.650381	-0.63593	1.19057
0.140335	-0.749721	0.463259
0.566923	-0.0725848	0.196856
0.612705	-0.666227	0.211682
-0.17142	0.351669	0.522507
0.0573847	0.392361	1.30206
0.0861382	0.658293	0.652589
-0.398687	0.184475	-0.350282
0.122915	0.43735	0.300614
0.0559027	0.882856	0.949634
0.539317	-0.296622	0.780108
0.879587	-0.52659	-0.218344
1.52568	-1.69819	-1.33318
1.34188	-1.74763	-1.28472
0.162247	-0.669994	-0.186724
-0.210062	-0.696298	-0.786943
-0.386969	-0.0316119	-0.565573
0.639945	0.21477	-1.05909
0.327063	0.470556	-0.942465
-0.719665	-0.496631	0.230308
-0.212571	0.387524	-0.0795361
0.568645	-0.527716	-0.39341
0.0286605	-0.0695426	-0.830794
-0.38771	0.0478993	-0.453786
-0.124304	-0.394475	-0.586469
0.444655	-0.788322	0.427661
0.980527	0.0431603	0.817467
0.51233	0.61243	0.318553
1.10446	-0.453108	0.752915
1.46997	0.175108	0.381461
0.583688	0.368183	0.680624
-0.440622	1.43795	0.269674
-1.3385	2.59514	-0.350313
-1.65585	1.54509	0.626862
-1.26492	1.62824	0.0842956
-2.07155	0.921789	0.084985
-1.2182	1.20648	-0.196287
-1.20997	1.08252	0.107576
-0.838915	0.448468	0.605143
-1.34613	-0.407371	-0.454417
-0.384095	-0.433948	0.0823952
0.349643	-0.549888	0.856694
0.739366	-0.703509	0.558039
1.00517	-0.540416	0.190378
0.688673	-0.405215	-0.170406
0.256981	0.601975	0.317489
-0.614849	0.802938	-0.391947
-0.356267	0.502565	0.704972
-0.307329	-0.437933	-0.25409
-0.847738	0.712608	0.499458
0.0661874	0.766217	-0.136233
-1.00126	1.31699	-0.343939
-0.292246	0.914026	0.0867673
0.227945	0.781654	0.84348
-0.207355	0.672798	1.60314
-0.573746	0.734312	1.22331
0.448972	0.623209	2.27528
0.59965	1.00798	2.28849
1.37064	-0.0307422	2.04019
2.16825	-0.277498	2.54475
2.23572	0.504339	1.59977
1.62434	1.29371	1.36431
1.10297	0.611714	0.433259
0.568963	0.927303	0.478144
-0.0835431	0.405679	0.614278
0.179928	0.244424	-0.4167
1.16355	-0.706255	-0.905252
1.15511	-1.72237	-0.868983
0.0625809	-2.37097	-0.62272
-0.0607668	-1.21162	-0.344148
0.59763	-1.78409	-0.20517
0.67229	-0.739835	0.222719
1.34028	-0.175698	1.08617
0.62273	-0.377268	1.71007
0.625245	0.749133	2.1295
0.278627	0.155695	1.05402
-0.34232	0.441629	0.695465
-0.742992	-0.48359	0.326076
0.205576	-0.909703	-0.076423
-0.772043	-0.0895006	0.429824
-1.96178	-0.35282	0.491871
-0.919501	-1.12695	-0.449852
-0.625983	0.0589646	0.0685594
0.0837872	0.891324	-0.263939
-0.482417	-0.261946	-1.03649
0.0752012	-0.479802	-0.978227
-1.11206	-0.7719	-0.274274
-0.806936	-0.677346	0.304032
-1.21557	-0.488471	0.583605
-0.246577	-1.00603	1.02165
-0.23564	-0.886893	0.556014
-0.769191	-0.779637	0.314026
-0.431947	0.344305	-0.710957
0.0535061	0.516128	0.0305464
-0.390914	0.10568	-0.331222
-0.573052	-0.739161	0.611075
0.109584	0.233937	0.536183
0.595214	0.752828	0.116143
-0.472927	0.837769	0.064036
-0.565704	0.653661	0.127467
0.113196	-0.0392529	-0.892967
-0.705163	-0.932012	-0.310815
-0.00576857	-0.230794	-0.205211
0.199083	-0.631788	0.300433
0.327211	0.219361	0.055485
0.241548	-0.104563	0.984474
-0.118052	0.875079	2.0881
0.930421	-0.264924	2.28195
0.127763	0.835016	2.27018
0.85038	0.970069	1.55334
1.31983	0.898535	1.14592
0.69328	0.808064	1.59489
0.793051	1.12426	1.98096
1.70003	0.831055	1.06701
0.804045	-0.0302119	1.34075
1.09788	0.77501	0.492093
1.68879	1.85766	1.17157
0.785363	2.03058	1.06318
0.343807	1.12644	-0.0894384
0.640932	0.68183	0.51016
0.054941	-0.279545	-0.0339603
-0.940455	-0.30338	-0.307819
0.0167606	0.509768	0.0390039
0.0191416	0.0691411	0.672754
-0.674027	1.06606	0.859598
-0.240593	1.13225	1.21916
-0.387257	0.0760466	0.56737
-1.17502	-0.0746723	1.39439
-2.00493	-0.892637	1.1157
-1.51285	-1.25725	0.25076
-1.02217	-0.521562	0.00255527
-0.445191	0.134477	-1.19067
-0.288942	-0.735434	-1.14882
-0.329055	-0.450151	-1.45246
-1.08779	-1.02716	-1.05205
-1.12188	-1.31579	-1.53361
-0.256978	-0.404968	-1.63947
-1.43629	0.218626	-0.717332
-1.20572	0.18254	-1.37633
-1.24396	1.05695	-0.862645
-2.02563	0.914968	-0.955183
-1.56188	1.52703	-0.0349762
-1.78698	1.36454	0.977477
-1.54537	1.85967	0.251307
-1.33304	1.53323	1.32228
-0.977946	1.98871	1.19732
-0.593368	2.46048	1.8082
-0.699262	2.21952	1.52908
-0.608382	1.64473	2.25822
-0.102385	1.35036	2.70731
0.605938	1.14553	1.75502
0.387507	0.599	2.05672
-0.255616	-0.483925	1.11108
-0.1835	-0.16237	1.15244
-1.36343	0.644376	1.07636
-1.53224	0.558505	1.2104
-2.42938	0.138656	1.43166
-2.30736	0.122045	1.24439
-2.93049	-0.149997	0.106096
-2.5042	-0.319874	0.807673
-2.00679	-1.46722	0.0518039
-1.93189	-0.743998	-0.249978
-2.07836	-1.73323	-1.03399
-1.35304	-0.545347	-1.86915
-2.16809	-0.964957	-1.54081
-1.42791	-0.209865	-0.800731
-1.32823	0.418178	-0.331659
-0.96717	0.241006	-0.424317
-1.14841	0.546575	-0.729992
-0.532048	0.987836	0.109507
-0.0827043	0.207022	-0.67777
-0.292865	-0.037114	0.397686
-0.537275	0.375126	0.982841
