#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        4031    -3.78044    -3.77675 7.37716e-05
        4032    -3.78051    -3.77676 7.37592e-05
        4033    -3.78073    -3.77676 7.37475e-05
        4034    -3.78123    -3.77676 7.37375e-05
        4035    -3.78157    -3.77676 7.37289e-05
        4036    -3.78144    -3.77676 7.37198e-05
        4037    -3.78129    -3.77676 7.37101e-05
        4038    -3.78068    -3.77676 7.36982e-05
        4039    -3.78051    -3.77676 7.36858e-05
        4040    -3.78016    -3.77676 7.36723e-05
        4041     -3.7801    -3.77676 7.36587e-05
        4042    -3.78063    -3.77677 7.36467e-05
        4043    -3.78054    -3.77677 7.36344e-05
        4044    -3.78044    -3.77677 7.36218e-05
        4045    -3.78047    -3.77677 7.36093e-05
        4046    -3.78049    -3.77677 7.35969e-05
        4047    -3.77989    -3.77677 7.35827e-05
        4048    -3.78003    -3.77677  7.3569e-05
        4049    -3.78001    -3.77677 7.35551e-05
        4050    -3.77937    -3.77677 7.35398e-05
        4051    -3.77933    -3.77677 7.35243e-05
        4052    -3.77944    -3.77677 7.35091e-05
        4053    -3.77923    -3.77677 7.34935e-05
        4054    -3.77887    -3.77677 7.34772e-05
        4055     -3.7788    -3.77678 7.34608e-05
        4056    -3.77889    -3.77678 7.34445e-05
        4057    -3.77852    -3.77678 7.34277e-05
        4058    -3.77784    -3.77678   7.341e-05
        4059    -3.77747    -3.77678 7.33921e-05
        4060    -3.77741    -3.77678 7.33742e-05
        4061    -3.77719    -3.77678 7.33562e-05
        4062    -3.77698    -3.77678 7.33382e-05
        4063    -3.77677    -3.77678 7.33201e-05
        4064    -3.77597    -3.77678 7.33024e-05
        4065    -3.77578    -3.77678 7.32848e-05
        4066    -3.77574    -3.77678 7.32672e-05
        4067    -3.77541    -3.77678 7.32499e-05
        4068    -3.77539    -3.77678 7.32327e-05
        4069    -3.77523    -3.77678 7.32157e-05
        4070    -3.77478    -3.77677 7.31993e-05
        4071    -3.77433    -3.77677 7.31838e-05
        4072     -3.7742    -3.77677 7.31686e-05
        4073    -3.77377    -3.77677 7.31543e-05
        4074    -3.77365    -3.77677 7.31404e-05
        4075    -3.77354    -3.77677 7.31267e-05
        4076    -3.77268    -3.77677 7.31157e-05
        4077    -3.77244    -3.77677 7.31054e-05
        4078    -3.77204    -3.77677 7.30967e-05
        4079    -3.77181    -3.77677 7.30889e-05
        4080    -3.77218    -3.77677 7.30796e-05
        4081    -3.77226    -3.77676   7.307e-05
        4082    -3.77234    -3.77676 7.30602e-05
        4083    -3.77212    -3.77676 7.30511e-05
        4084    -3.77176    -3.77676 7.30435e-05
        4085    -3.77125    -3.77676  7.3038e-05
        4086    -3.77135    -3.77676 7.30322e-05
        4087     -3.7713    -3.77676 7.30265e-05
        4088    -3.77217    -3.77676 7.30172e-05
        4089    -3.77199    -3.77675 7.30087e-05
        4090    -3.77151    -3.77675 7.30021e-05
        4091     -3.7718    -3.77675 7.29943e-05
        4092    -3.77165    -3.77675 7.29871e-05
        4093    -3.77196    -3.77675 7.29787e-05
        4094    -3.77258    -3.77675 7.29679e-05
        4095    -3.77231    -3.77675 7.29582e-05
        4096    -3.77206    -3.77675 7.29493e-05
        4097    -3.77183    -3.77675 7.29414e-05
        4098    -3.77206    -3.77674 7.29325e-05
        4099    -3.77217    -3.77674 7.29233e-05
        4100    -3.77229    -3.77674 7.29136e-05
        4101    -3.77167    -3.77674 7.29063e-05
        4102    -3.77243    -3.77674 7.28961e-05
        4103    -3.77246    -3.77674 7.28858e-05
        4104    -3.77295    -3.77674 7.28739e-05
        4105    -3.77255    -3.77674 7.28633e-05
        4106    -3.77337    -3.77674 7.28501e-05
        4107     -3.7739    -3.77674 7.28357e-05
        4108    -3.77399    -3.77673  7.2821e-05
        4109    -3.77422    -3.77673 7.28059e-05
        4110    -3.77416    -3.77673 7.27908e-05
        4111    -3.77394    -3.77673 7.27763e-05
        4112    -3.77403    -3.77673 7.27616e-05
        4113    -3.77395    -3.77673  7.2747e-05
        4114    -3.77507    -3.77673 7.27305e-05
        4115    -3.77528    -3.77673 7.27136e-05
        4116    -3.77577    -3.77673 7.26964e-05
        4117    -3.77564    -3.77673 7.26792e-05
        4118    -3.77549    -3.77673 7.26622e-05
        4119    -3.77562    -3.77673  7.2645e-05
        4120    -3.77604    -3.77673 7.26276e-05
        4121    -3.77552    -3.77673 7.26105e-05
        4122    -3.77589    -3.77673 7.25932e-05
        4123    -3.77623    -3.77673 7.25757e-05
        4124    -3.77626    -3.77673 7.25582e-05
        4125    -3.77656    -3.77673 7.25406e-05
        4126    -3.77654    -3.77673  7.2523e-05
        4127    -3.77619    -3.77673 7.25056e-05
        4128    -3.77614    -3.77673 7.24882e-05
        4129    -3.77576    -3.77673  7.2471e-05
        4130    -3.77568    -3.77673 7.24539e-05
        4131    -3.77543    -3.77673  7.2437e-05
        4132    -3.77548    -3.77673 7.24201e-05
        4133    -3.77507    -3.77673 7.24037e-05
        4134    -3.77511    -3.77673 7.23872e-05
        4135    -3.77545    -3.77673 7.23704e-05
        4136    -3.77534    -3.77673 7.23537e-05
        4137    -3.77537    -3.77673 7.23369e-05
        4138    -3.77541    -3.77672 7.23201e-05
        4139    -3.77501    -3.77672 7.23039e-05
        4140    -3.77461    -3.77672 7.22882e-05
        4141    -3.77467    -3.77672 7.22724e-05
        4142    -3.77429    -3.77672 7.22574e-05
        4143    -3.77407    -3.77672 7.22428e-05
        4144    -3.77386    -3.77672 7.22287e-05
        4145    -3.77412    -3.77672  7.2214e-05
        4146    -3.77423    -3.77672  7.2199e-05
        4147    -3.77421    -3.77672 7.21842e-05
        4148    -3.77421    -3.77672 7.21693e-05
        4149    -3.77451    -3.77672 7.21539e-05
        4150    -3.77468    -3.77672 7.21382e-05
        4151    -3.77486    -3.77672 7.21222e-05
        4152    -3.77475    -3.77672 7.21064e-05
        4153    -3.77449    -3.77672  7.2091e-05
        4154    -3.77545    -3.77672 7.20743e-05
        4155    -3.77567    -3.77672 7.20574e-05
        4156    -3.77574    -3.77672 7.20404e-05
        4157    -3.77581    -3.77672 7.20234e-05
        4158    -3.77589    -3.77672 7.20064e-05
        4159    -3.77598    -3.77672 7.19893e-05
        4160    -3.77591    -3.77672 7.19722e-05
        4161    -3.77599    -3.77671 7.19551e-05
        4162    -3.77623    -3.77671 7.19379e-05
        4163    -3.77632    -3.77671 7.19207e-05
        4164      -3.777    -3.77671 7.19035e-05
        4165    -3.77753    -3.77672 7.18865e-05
        4166    -3.77776    -3.77672 7.18697e-05
        4167    -3.77768    -3.77672 7.18528e-05
        4168    -3.77789    -3.77672 7.18361e-05
        4169    -3.77795    -3.77672 7.18195e-05
        4170    -3.77845    -3.77672 7.18035e-05
        4171    -3.77804    -3.77672  7.1787e-05
        4172    -3.77778    -3.77672 7.17702e-05
        4173    -3.77781    -3.77672 7.17535e-05
        4174    -3.77768    -3.77672 7.17366e-05
        4175    -3.77739    -3.77672 7.17196e-05
        4176    -3.77739    -3.77672 7.17027e-05
        4177    -3.77768    -3.77672 7.16859e-05
        4178    -3.77766    -3.77672 7.16691e-05
        4179    -3.77794    -3.77672 7.16525e-05
        4180     -3.7779    -3.77672 7.16359e-05
        4181      -3.778    -3.77672 7.16194e-05
        4182    -3.77778    -3.77672 7.16028e-05
        4183    -3.77785    -3.77672 7.15862e-05
        4184    -3.77791    -3.77672 7.15696e-05
        4185    -3.77764    -3.77672 7.15528e-05
        4186    -3.77782    -3.77672 7.15362e-05
        4187    -3.77752    -3.77672 7.15194e-05
        4188    -3.77736    -3.77672 7.15025e-05
        4189    -3.77779    -3.77672 7.14859e-05
        4190    -3.77714    -3.77672 7.14689e-05
        4191    -3.77693    -3.77672 7.14518e-05
        4192    -3.77731    -3.77672 7.14349e-05
        4193    -3.77662    -3.77672 7.14179e-05
        4194    -3.77621    -3.77672  7.1401e-05
        4195    -3.77625    -3.77672 7.13841e-05
        4196    -3.77612    -3.77672 7.13672e-05
        4197    -3.77538    -3.77672 7.13509e-05
        4198    -3.77478    -3.77672 7.13354e-05
        4199    -3.77448    -3.77672 7.13204e-05
        4200    -3.77508    -3.77672 7.13045e-05
        4201    -3.77508    -3.77672 7.12886e-05
        4202    -3.77477    -3.77672 7.12732e-05
        4203    -3.77371    -3.77672 7.12598e-05
        4204    -3.77371    -3.77672 7.12464e-05
        4205    -3.77373    -3.77672  7.1233e-05
        4206     -3.7736    -3.77672   7.122e-05
        4207    -3.77303    -3.77671 7.12084e-05
        4208    -3.77277    -3.77671 7.11977e-05
        4209    -3.77224    -3.77671 7.11887e-05
        4210    -3.77187    -3.77671 7.11811e-05
        4211    -3.77197    -3.77671 7.11731e-05
        4212    -3.77164    -3.77671 7.11663e-05
        4213    -3.77134    -3.77671 7.11609e-05
        4214    -3.77151    -3.77671 7.11547e-05
        4215    -3.77125    -3.77671 7.11496e-05
        4216    -3.77147     -3.7767 7.11435e-05
        4217    -3.77158     -3.7767 7.11371e-05
        4218    -3.77201     -3.7767 7.11289e-05
        4219    -3.77217     -3.7767 7.11202e-05
        4220     -3.7719     -3.7767 7.11124e-05
        4221    -3.77181     -3.7767  7.1105e-05
        4222    -3.77205     -3.7767 7.10967e-05
        4223    -3.77202     -3.7767 7.10885e-05
        4224    -3.77202     -3.7767 7.10803e-05
        4225    -3.77189    -3.77669 7.10726e-05
        4226    -3.77163    -3.77669 7.10658e-05
        4227    -3.77156    -3.77669 7.10594e-05
        4228    -3.77136    -3.77669 7.10538e-05
        4229    -3.77178    -3.77669 7.10465e-05
        4230    -3.77193    -3.77669 7.10386e-05
        4231    -3.77209    -3.77669 7.10301e-05
        4232    -3.77243    -3.77669 7.10205e-05
        4233    -3.77262    -3.77668 7.10102e-05
        4234    -3.77329    -3.77668 7.09979e-05
        4235    -3.77398    -3.77668  7.0984e-05
        4236    -3.77467    -3.77668 7.09689e-05
        4237    -3.77522    -3.77668 7.09529e-05
        4238    -3.77532    -3.77668 7.09369e-05
        4239    -3.77558    -3.77668 7.09207e-05
        4240    -3.77615    -3.77668 7.09041e-05
        4241    -3.77672    -3.77668 7.08873e-05
        4242    -3.77744    -3.77668 7.08709e-05
        4243    -3.77785    -3.77668 7.08547e-05
        4244    -3.77797    -3.77668 7.08386e-05
        4245    -3.77853    -3.77668 7.08233e-05
        4246    -3.77878    -3.77668 7.08083e-05
        4247    -3.77902    -3.77668 7.07938e-05
        4248    -3.77941    -3.77668   7.078e-05
        4249    -3.78023    -3.77669 7.07683e-05
        4250     -3.7806    -3.77669 7.07576e-05
        4251     -3.7814    -3.77669 7.07497e-05
        4252    -3.78219    -3.77669 7.07448e-05
        4253    -3.78295    -3.77669 7.07435e-05
        4254    -3.78354    -3.77669 7.07452e-05
        4255    -3.78336    -3.77669  7.0746e-05
        4256     -3.7836     -3.7767 7.07479e-05
        4257    -3.78427     -3.7767 7.07537e-05
        4258      -3.784     -3.7767 7.07579e-05
        4259    -3.78386     -3.7767 7.07612e-05
        4260    -3.78352     -3.7767 7.07628e-05
        4261    -3.78316     -3.7767 7.07624e-05
        4262    -3.78306    -3.77671 7.07615e-05
        4263    -3.78278    -3.77671 7.07593e-05
        4264    -3.78276    -3.77671 7.07569e-05
        4265    -3.78271    -3.77671 7.07543e-05
        4266    -3.78217    -3.77671 7.07493e-05
        4267     -3.7825    -3.77671 7.07457e-05
        4268    -3.78235    -3.77671 7.07415e-05
        4269    -3.78186    -3.77671 7.07352e-05
        4270    -3.78119    -3.77672 7.07263e-05
        4271    -3.78095    -3.77672 7.07167e-05
        4272    -3.78053    -3.77672 7.07058e-05
        4273    -3.78025    -3.77672 7.06941e-05
        4274    -3.78025    -3.77672 7.06824e-05
        4275    -3.77993    -3.77672 7.06698e-05
        4276     -3.7799    -3.77672 7.06572e-05
        4277    -3.77956    -3.77672 7.06438e-05
        4278    -3.77937    -3.77672   7.063e-05
        4279    -3.77871    -3.77672 7.06151e-05
        4280    -3.77851    -3.77672 7.05998e-05
        4281    -3.77771    -3.77672 7.05837e-05
        4282    -3.77767    -3.77672 7.05675e-05
        4283    -3.77809    -3.77672 7.05518e-05
        4284    -3.77791    -3.77672 7.05359e-05
        4285    -3.77789    -3.77672 7.05199e-05
        4286    -3.77713    -3.77672 7.05035e-05
        4287    -3.77729    -3.77672 7.04872e-05
        4288    -3.77717    -3.77672 7.04708e-05
        4289    -3.77705    -3.77672 7.04545e-05
        4290    -3.77665    -3.77672  7.0438e-05
        4291    -3.77702    -3.77672 7.04217e-05
        4292    -3.77665    -3.77672 7.04053e-05
        4293     -3.7769    -3.77672 7.03889e-05
        4294    -3.77701    -3.77672 7.03725e-05
        4295    -3.77684    -3.77672 7.03561e-05
        4296    -3.77652    -3.77672 7.03398e-05
        4297    -3.77698    -3.77672 7.03234e-05
        4298    -3.77714    -3.77672 7.03071e-05
        4299    -3.77686    -3.77672 7.02908e-05
        4300    -3.77674    -3.77672 7.02744e-05
        4301    -3.77648    -3.77672 7.02581e-05
        4302    -3.77668    -3.77672 7.02418e-05
        4303    -3.77659    -3.77672 7.02255e-05
        4304    -3.77636    -3.77672 7.02092e-05
        4305    -3.77613    -3.77672  7.0193e-05
        4306    -3.77621    -3.77672 7.01768e-05
        4307    -3.77615    -3.77672 7.01607e-05
        4308     -3.7758    -3.77672 7.01447e-05
        4309    -3.77606    -3.77672 7.01286e-05
        4310    -3.77649    -3.77672 7.01123e-05
        4311    -3.77571    -3.77672 7.00965e-05
        4312     -3.7757    -3.77672 7.00806e-05
        4313    -3.77585    -3.77672 7.00647e-05
        4314    -3.77557    -3.77672 7.00489e-05
        4315    -3.77574    -3.77672 7.00331e-05
        4316    -3.77578    -3.77672 7.00172e-05
        4317    -3.77537    -3.77672 7.00017e-05
        4318    -3.77559    -3.77672 6.99859e-05
        4319    -3.77551    -3.77672 6.99703e-05
        4320    -3.77545    -3.77672 6.99547e-05
        4321    -3.77586    -3.77672 6.99388e-05
        4322    -3.77583    -3.77672 6.99229e-05
        4323    -3.77611    -3.77672 6.99069e-05
        4324    -3.77625    -3.77672 6.98908e-05
        4325    -3.77625    -3.77672 6.98747e-05
        4326    -3.77625    -3.77672 6.98587e-05
        4327    -3.77596    -3.77672 6.98428e-05
        4328    -3.77628    -3.77672 6.98267e-05
        4329    -3.77644    -3.77672 6.98106e-05
        4330    -3.77646    -3.77672 6.97945e-05
        4331    -3.77648    -3.77672 6.97784e-05
        4332    -3.77634    -3.77672 6.97623e-05
        4333    -3.77635    -3.77672 6.97463e-05
        4334     -3.7765    -3.77672 6.97302e-05
        4335     -3.7768    -3.77672 6.97141e-05
        4336    -3.77724    -3.77672 6.96982e-05
        4337    -3.77768    -3.77672 6.96824e-05
        4338     -3.7781    -3.77672 6.96671e-05
        4339    -3.77822    -3.77672 6.96519e-05
        4340    -3.77818    -3.77672 6.96367e-05
        4341    -3.77859    -3.77672  6.9622e-05
        4342     -3.7784    -3.77672  6.9607e-05
        4343    -3.77881    -3.77672 6.95926e-05
        4344    -3.77952    -3.77672 6.95796e-05
        4345    -3.77963    -3.77672 6.95668e-05
        4346     -3.7799    -3.77672 6.95546e-05
        4347    -3.77987    -3.77673 6.95424e-05
        4348    -3.78031    -3.77673 6.95313e-05
        4349    -3.78046    -3.77673 6.95206e-05
        4350    -3.78092    -3.77673 6.95113e-05
        4351     -3.7814    -3.77673 6.95037e-05
        4352     -3.7819    -3.77673 6.94978e-05
        4353    -3.78226    -3.77673 6.94935e-05
        4354    -3.78278    -3.77673 6.94914e-05
        4355    -3.78318    -3.77673 6.94912e-05
        4356    -3.78373    -3.77674 6.94938e-05
        4357    -3.78399    -3.77674 6.94978e-05
        4358    -3.78426    -3.77674 6.95033e-05
        4359    -3.78469    -3.77674 6.95113e-05
        4360    -3.78466    -3.77674 6.95191e-05
        4361    -3.78464    -3.77674 6.95267e-05
        4362    -3.78476    -3.77675  6.9535e-05
        4363    -3.78487    -3.77675  6.9544e-05
        4364    -3.78498    -3.77675 6.95537e-05
        4365    -3.78537    -3.77675 6.95658e-05
        4366      -3.785    -3.77675 6.95755e-05
        4367    -3.78521    -3.77676 6.95865e-05
        4368    -3.78555    -3.77676 6.95997e-05
        4369    -3.78571    -3.77676 6.96139e-05
        4370    -3.78555    -3.77676  6.9627e-05
        4371    -3.78582    -3.77676 6.96419e-05
        4372     -3.7859    -3.77677 6.96574e-05
        4373    -3.78642    -3.77677 6.96764e-05
        4374    -3.78645    -3.77677 6.96956e-05
        4375    -3.78646    -3.77677 6.97149e-05
        4376    -3.78659    -3.77678 6.97351e-05
        4377    -3.78685    -3.77678 6.97571e-05
        4378    -3.78677    -3.77678 6.97785e-05
        4379    -3.78667    -3.77678  6.9799e-05
        4380    -3.78714    -3.77678 6.98232e-05
        4381    -3.78684    -3.77679 6.98449e-05
        4382    -3.78681    -3.77679 6.98664e-05
        4383     -3.7872    -3.77679 6.98909e-05
        4384    -3.78682    -3.77679 6.99124e-05
        4385    -3.78702     -3.7768 6.99353e-05
        4386    -3.78644     -3.7768 6.99539e-05
        4387    -3.78583     -3.7768 6.99682e-05
        4388    -3.78535     -3.7768 6.99794e-05
        4389    -3.78546     -3.7768 6.99912e-05
        4390     -3.7854    -3.77681 7.00027e-05
        4391    -3.78472    -3.77681 7.00099e-05
        4392    -3.78448    -3.77681 7.00158e-05
        4393    -3.78453    -3.77681 7.00219e-05
        4394    -3.78381    -3.77681 7.00241e-05
        4395    -3.78339    -3.77681 7.00241e-05
        4396    -3.78295    -3.77682 7.00221e-05
        4397    -3.78282    -3.77682 7.00195e-05
        4398    -3.78223    -3.77682 7.00144e-05
        4399    -3.78164    -3.77682 7.00071e-05
        4400    -3.78104    -3.77682 6.99977e-05
        4401     -3.7803    -3.77682 6.99863e-05
        4402    -3.77986    -3.77682 6.99738e-05
        4403    -3.77972    -3.77682  6.9961e-05
        4404    -3.77943    -3.77682 6.99476e-05
        4405     -3.7796    -3.77682 6.99346e-05
        4406    -3.77932    -3.77682  6.9921e-05
        4407     -3.7789    -3.77682 6.99067e-05
        4408    -3.77818    -3.77683 6.98915e-05
        4409    -3.77777    -3.77683  6.9876e-05
        4410    -3.77706    -3.77683 6.98602e-05
        4411    -3.77666    -3.77683 6.98444e-05
        4412    -3.77642    -3.77683 6.98286e-05
        4413    -3.77619    -3.77683 6.98129e-05
        4414    -3.77567    -3.77682 6.97976e-05
        4415    -3.77471    -3.77682 6.97834e-05
        4416    -3.77452    -3.77682 6.97696e-05
        4417    -3.77421    -3.77682 6.97563e-05
        4418    -3.77376    -3.77682 6.97439e-05
        4419     -3.7738    -3.77682 6.97315e-05
        4420    -3.77403    -3.77682 6.97186e-05
        4421    -3.77445    -3.77682 6.97049e-05
        4422    -3.77416    -3.77682 6.96917e-05
        4423    -3.77393    -3.77682  6.9679e-05
        4424    -3.77346    -3.77682 6.96674e-05
        4425    -3.77366    -3.77682 6.96553e-05
        4426    -3.77394    -3.77682 6.96426e-05
        4427    -3.77459    -3.77682 6.96287e-05
        4428    -3.77458    -3.77682 6.96148e-05
        4429    -3.77495    -3.77682 6.96004e-05
        4430    -3.77556    -3.77682 6.95852e-05
        4431    -3.77624    -3.77682 6.95697e-05
        4432     -3.7767    -3.77682  6.9554e-05
        4433    -3.77768    -3.77682 6.95385e-05
        4434    -3.77872    -3.77682 6.95242e-05
        4435    -3.77995    -3.77682 6.95121e-05
        4436    -3.78075    -3.77682 6.95021e-05
        4437    -3.78172    -3.77682 6.94952e-05
        4438    -3.78252    -3.77682 6.94914e-05
        4439    -3.78286    -3.77682 6.94891e-05
        4440    -3.78361    -3.77682 6.94903e-05
        4441    -3.78386    -3.77682 6.94927e-05
        4442    -3.78405    -3.77683 6.94961e-05
        4443    -3.78447    -3.77683 6.95018e-05
        4444    -3.78483    -3.77683 6.95094e-05
        4445    -3.78495    -3.77683 6.95178e-05
        4446     -3.7853    -3.77683 6.95282e-05
        4447    -3.78527    -3.77684 6.95384e-05
        4448    -3.78577    -3.77684 6.95518e-05
        4449     -3.7859    -3.77684  6.9566e-05
        4450    -3.78597    -3.77684 6.95806e-05
        4451    -3.78598    -3.77684 6.95953e-05
        4452     -3.7858    -3.77685 6.96088e-05
        4453    -3.78602    -3.77685 6.96236e-05
        4454    -3.78652    -3.77685 6.96419e-05
        4455    -3.78638    -3.77685 6.96591e-05
        4456    -3.78606    -3.77685 6.96741e-05
        4457    -3.78604    -3.77686 6.96889e-05
        4458    -3.78524    -3.77686 6.96987e-05
        4459    -3.78489    -3.77686 6.97063e-05
        4460    -3.78468    -3.77686 6.97127e-05
        4461    -3.78478    -3.77686 6.97197e-05
        4462    -3.78473    -3.77687 6.97264e-05
        4463    -3.78437    -3.77687  6.9731e-05
        4464    -3.78403    -3.77687 6.97339e-05
        4465    -3.78369    -3.77687  6.9735e-05
        4466    -3.78336    -3.77687 6.97345e-05
        4467    -3.78303    -3.77687 6.97325e-05
        4468    -3.78347    -3.77687 6.97325e-05
        4469    -3.78361    -3.77688 6.97332e-05
        4470     -3.7827    -3.77688 6.97297e-05
        4471    -3.78285    -3.77688 6.97269e-05
        4472     -3.7827    -3.77688 6.97235e-05
        4473    -3.78225    -3.77688 6.97182e-05
        4474    -3.78195    -3.77688 6.97118e-05
        4475    -3.78166    -3.77688 6.97044e-05
        4476    -3.78137    -3.77688 6.96961e-05
        4477    -3.78078    -3.77688 6.96859e-05
        4478    -3.78079    -3.77689 6.96758e-05
        4479    -3.78034    -3.77689 6.96646e-05
        4480    -3.77975    -3.77689 6.96519e-05
        4481    -3.77945    -3.77689 6.96387e-05
        4482     -3.7793    -3.77689 6.96253e-05
        4483    -3.77915    -3.77689 6.96116e-05
        4484    -3.77915    -3.77689 6.95979e-05
        4485    -3.77899    -3.77689 6.95839e-05
        4486    -3.77913    -3.77689 6.95702e-05
        4487    -3.77912    -3.77689 6.95565e-05
        4488     -3.7785    -3.77689 6.95419e-05
        4489    -3.77818    -3.77689  6.9527e-05
        4490     -3.7777    -3.77689 6.95117e-05
        4491    -3.77798    -3.77689 6.94967e-05
        4492    -3.77735    -3.77689 6.94813e-05
        4493    -3.77733    -3.77689 6.94659e-05
        4494     -3.7773    -3.77689 6.94505e-05
        4495    -3.77727    -3.77689 6.94351e-05
        4496     -3.7768    -3.77689 6.94197e-05
        4497    -3.77663    -3.77689 6.94042e-05
        4498    -3.77631    -3.77689 6.93889e-05
        4499    -3.77631    -3.77689 6.93736e-05
        4500    -3.77616    -3.77689 6.93584e-05
        4501    -3.77558    -3.77689 6.93436e-05
        4502    -3.77546    -3.77689 6.93289e-05
        4503    -3.77476    -3.77689 6.93152e-05
        4504    -3.77454    -3.77689 6.93017e-05
        4505     -3.7748    -3.77689 6.92879e-05
        4506    -3.77449    -3.77689 6.92746e-05
        4507    -3.77482    -3.77689 6.92607e-05
        4508    -3.77564    -3.77689 6.92459e-05
        4509    -3.77589    -3.77689 6.92309e-05
        4510    -3.77557    -3.77689 6.92162e-05
        4511     -3.7756    -3.77689 6.92014e-05
        4512    -3.77567    -3.77689 6.91866e-05
        4513    -3.77562    -3.77689 6.91718e-05
        4514    -3.77577    -3.77689  6.9157e-05
        4515     -3.7761    -3.77689 6.91419e-05
        4516    -3.77632    -3.77689 6.91267e-05
        4517    -3.77732    -3.77689 6.91114e-05
        4518    -3.77728    -3.77689 6.90962e-05
        4519    -3.77817    -3.77689 6.90815e-05
        4520    -3.77862    -3.77689 6.90673e-05
        4521    -3.77908    -3.77689 6.90537e-05
        4522    -3.77969    -3.77689 6.90412e-05
        4523       -3.78    -3.77689 6.90294e-05
        4524    -3.78045    -3.77689 6.90186e-05
        4525    -3.78149    -3.77689 6.90108e-05
        4526    -3.78131    -3.77689 6.90025e-05
        4527    -3.78187    -3.77689  6.8996e-05
        4528     -3.7824    -3.77689 6.89915e-05
        4529    -3.78291     -3.7769 6.89891e-05
        4530    -3.78295     -3.7769 6.89868e-05
        4531    -3.78341     -3.7769 6.89866e-05
        4532     -3.7837     -3.7769 6.89877e-05
        4533    -3.78367     -3.7769 6.89886e-05
        4534    -3.78361     -3.7769 6.89892e-05
        4535    -3.78413     -3.7769 6.89924e-05
        4536    -3.78417    -3.77691 6.89958e-05
        4537     -3.7839    -3.77691 6.89978e-05
        4538    -3.78345    -3.77691 6.89977e-05
        4539    -3.78359    -3.77691 6.89982e-05
        4540    -3.78356    -3.77691 6.89985e-05
        4541    -3.78412    -3.77691 6.90016e-05
        4542    -3.78391    -3.77692 6.90035e-05
        4543    -3.78398    -3.77692 6.90059e-05
        4544    -3.78434    -3.77692   6.901e-05
        4545    -3.78378    -3.77692 6.90113e-05
        4546    -3.78351    -3.77692 6.90114e-05
        4547    -3.78262    -3.77692 6.90076e-05
        4548    -3.78278    -3.77692 6.90044e-05
        4549    -3.78292    -3.77693 6.90019e-05
        4550    -3.78321    -3.77693 6.90005e-05
        4551    -3.78363    -3.77693  6.9001e-05
        4552    -3.78374    -3.77693 6.90021e-05
        4553    -3.78414    -3.77693 6.90051e-05
        4554    -3.78423    -3.77693 6.90086e-05
        4555    -3.78417    -3.77693 6.90117e-05
        4556    -3.78424    -3.77694 6.90152e-05
        4557    -3.78401    -3.77694 6.90175e-05
        4558    -3.78346    -3.77694 6.90172e-05
        4559    -3.78336    -3.77694 6.90164e-05
        4560    -3.78341    -3.77694 6.90159e-05
        4561     -3.7836    -3.77694 6.90162e-05
        4562    -3.78334    -3.77694 6.90153e-05
        4563    -3.78338    -3.77695 6.90146e-05
        4564    -3.78312    -3.77695 6.90128e-05
        4565      -3.783    -3.77695 6.90104e-05
        4566    -3.78288    -3.77695 6.90075e-05
        4567    -3.78246    -3.77695  6.9003e-05
        4568    -3.78219    -3.77695 6.89974e-05
        4569    -3.78222    -3.77695 6.89919e-05
        4570    -3.78224    -3.77695 6.89865e-05
        4571    -3.78317    -3.77696 6.89848e-05
        4572    -3.78289    -3.77696 6.89819e-05
        4573    -3.78245    -3.77696 6.89773e-05
        4574    -3.78201    -3.77696 6.89711e-05
        4575    -3.78156    -3.77696 6.89634e-05
        4576    -3.78126    -3.77696 6.89547e-05
        4577     -3.7814    -3.77696 6.89465e-05
        4578    -3.78124    -3.77696 6.89377e-05
        4579    -3.78061    -3.77696 6.89273e-05
        4580    -3.78087    -3.77696 6.89175e-05
        4581    -3.78037    -3.77697 6.89065e-05
        4582    -3.77986    -3.77697 6.88943e-05
        4583    -3.77964    -3.77697 6.88818e-05
        4584    -3.77985    -3.77697 6.88696e-05
        4585    -3.77991    -3.77697 6.88576e-05
        4586    -3.77979    -3.77697 6.88453e-05
        4587    -3.77966    -3.77697 6.88328e-05
        4588    -3.77966    -3.77697 6.88203e-05
        4589     -3.7795    -3.77697 6.88075e-05
        4590    -3.77872    -3.77697 6.87936e-05
        4591    -3.77822    -3.77697 6.87791e-05
        4592    -3.77756    -3.77697 6.87643e-05
        4593    -3.77763    -3.77697 6.87495e-05
        4594    -3.77725    -3.77697 6.87345e-05
        4595    -3.77654    -3.77697 6.87196e-05
        4596    -3.77629    -3.77697 6.87048e-05
        4597    -3.77663    -3.77697 6.86899e-05
        4598    -3.77621    -3.77697 6.86752e-05
        4599    -3.77548    -3.77697  6.8661e-05
        4600    -3.77491    -3.77697 6.86476e-05
        4601     -3.7745    -3.77697 6.86347e-05
        4602     -3.7744    -3.77697 6.86221e-05
        4603    -3.77386    -3.77697 6.86105e-05
        4604    -3.77365    -3.77697 6.85994e-05
        4605    -3.77332    -3.77697 6.85891e-05
        4606    -3.77318    -3.77697 6.85791e-05
        4607    -3.77323    -3.77697  6.8569e-05
        4608    -3.77302    -3.77696 6.85595e-05
        4609    -3.77287    -3.77696 6.85504e-05
        4610    -3.77247    -3.77696 6.85424e-05
        4611    -3.77244    -3.77696 6.85346e-05
        4612    -3.77292    -3.77696 6.85253e-05
