x	y	z
-42.564	-37.1238	27.2968
-42.6161	-37.1693	27.3285
-42.6682	-37.2149	27.3602
-42.7202	-37.2604	27.3919
-42.7723	-37.306	27.4236
-42.8244	-37.3515	27.4553
-42.8765	-37.3971	27.487
-42.9285	-37.4426	27.5187
-42.9806	-37.4882	27.5504
-43.0327	-37.5337	27.5821
-43.0848	-37.5793	27.6138
-43.1368	-37.6248	27.6454
-43.1889	-37.6704	27.6771
-43.241	-37.7159	27.7088
-43.2931	-37.7615	27.7405
-43.3451	-37.807	27.7722
-43.3972	-37.8526	27.8039
-43.4493	-37.8981	27.8356
-43.5014	-37.9437	27.8673
-43.5534	-37.9893	27.899
-43.6055	-38.0348	27.9307
-43.6576	-38.0804	27.9624
-43.7097	-38.1259	27.9941
-43.7617	-38.1715	28.0257
-43.8138	-38.217	28.0574
-43.8659	-38.2626	28.0891
-43.9179	-38.3081	28.1208
-43.97	-38.3537	28.1525
-44.0221	-38.3992	28.1842
-44.0742	-38.4448	28.2159
-44.1262	-38.4903	28.2476
-44.1783	-38.5359	28.2793
-44.2304	-38.5814	28.311
-44.2825	-38.627	28.3427
-44.3345	-38.6725	28.3744
-44.3866	-38.7181	28.406
-44.4387	-38.7636	28.4377
-44.4908	-38.8092	28.4694
-44.5428	-38.8547	28.5011
-44.5949	-38.9003	28.5328
-44.647	-38.9458	28.5645
-44.6991	-38.9914	28.5962
-44.7511	-39.0369	28.6279
-44.8032	-39.0825	28.6596
-44.8553	-39.128	28.6913
-44.9074	-39.1736	28.723
-44.9594	-39.2191	28.7547
-45.0115	-39.2647	28.7863
-45.0636	-39.3102	28.818
-45.1157	-39.3558	28.8497
-45.1677	-39.4013	28.8814
-45.2198	-39.4469	28.9131
-45.2719	-39.4924	28.9448
-45.324	-39.538	28.9765
-45.376	-39.5835	29.0082
-45.4281	-39.6291	29.0399
-45.4802	-39.6746	29.0716
-45.5323	-39.7202	29.1033
-45.5843	-39.7658	29.1349
-45.6364	-39.8113	29.1666
-45.6885	-39.8569	29.1983
-45.7406	-39.9024	29.23
-45.7926	-39.948	29.2617
-45.8447	-39.9935	29.2934
-45.8968	-40.0391	29.3251
-45.9489	-40.0846	29.3568
-46.0009	-40.1302	29.3885
-46.053	-40.1757	29.4202
-46.1051	-40.2213	29.4519
-46.1571	-40.2668	29.4836
-46.2092	-40.3124	29.5152
-46.2613	-40.3579	29.5469
-46.3134	-40.4035	29.5786
-46.3654	-40.449	29.6103
-46.4175	-40.4946	29.642
-46.4696	-40.5401	29.6737
-46.5217	-40.5857	29.7054
-46.5737	-40.6312	29.7371
-46.6258	-40.6768	29.7688
-46.6779	-40.7223	29.8005
-46.73	-40.7679	29.8322
-46.782	-40.8134	29.8639
-46.8341	-40.859	29.8955
-46.8862	-40.9045	29.9272
-46.9383	-40.9501	29.9589
-46.9903	-40.9956	29.9906
-47.0424	-41.0412	30.0223
-47.0945	-41.0867	30.054
-47.1466	-41.1323	30.0857
-47.1986	-41.1778	30.1174
-47.2507	-41.2234	30.1491
-47.3028	-41.2689	30.1808
-47.3549	-41.3145	30.2125
-47.4069	-41.36	30.2442
-47.459	-41.4056	30.2758
-47.5111	-41.4512	30.3075
-47.5632	-41.4967	30.3392
-47.6152	-41.5423	30.3709
-47.6673	-41.5878	30.4026
-47.7194	-41.6334	30.4343
-47.7715	-41.6789	30.466
-47.8235	-41.7245	30.4977
-47.8756	-41.77	30.5294
-47.9277	-41.8156	30.5611
-47.9798	-41.8611	30.5928
-48.0318	-41.9067	30.6245
-48.0839	-41.9522	30.6561
-48.136	-41.9978	30.6878
-48.188	-42.0433	30.7195
-48.2401	-42.0889	30.7512
-48.2922	-42.1344	30.7829
-48.3443	-42.18	30.8146
-48.3963	-42.2255	30.8463
-48.4484	-42.2711	30.878
-48.5005	-42.3166	30.9097
-48.5526	-42.3622	30.9414
-48.6046	-42.4077	30.9731
-48.6567	-42.4533	31.0048
-48.7088	-42.4988	31.0364
-48.7609	-42.5444	31.0681
-48.8129	-42.5899	31.0998
-48.865	-42.6355	31.1315
-48.9171	-42.681	31.1632
-48.9692	-42.7266	31.1949
-49.0212	-42.7721	31.2266
-49.0733	-42.8177	31.2583
-49.1254	-42.8632	31.29
-49.1775	-42.9088	31.3217
-49.2295	-42.9543	31.3534
-49.2816	-42.9999	31.3851
-49.3337	-43.0454	31.4167
-49.3858	-43.091	31.4484
-49.4378	-43.1366	31.4801
-49.4899	-43.1821	31.5118
-49.542	-43.2277	31.5435
-49.5941	-43.2732	31.5752
-49.6461	-43.3188	31.6069
-49.6982	-43.3643	31.6386
-49.7503	-43.4099	31.6703
-49.8024	-43.4554	31.702
-49.8544	-43.501	31.7337
-49.9065	-43.5465	31.7654
-49.9586	-43.5921	31.797
-50.0107	-43.6376	31.8287
-50.0627	-43.6832	31.8604
-50.1148	-43.7287	31.8921
-50.1669	-43.7743	31.9238
-50.219	-43.8198	31.9555
-50.271	-43.8654	31.9872
-50.3231	-43.9109	32.0189
-50.3752	-43.9565	32.0506
-50.4272	-44.002	32.0823
-50.4793	-44.0476	32.114
-50.5314	-44.0931	32.1457
-50.5835	-44.1387	32.1773
-50.6355	-44.1842	32.209
-50.6876	-44.2298	32.2407
-50.7397	-44.2753	32.2724
-50.7918	-44.3209	32.3041
-50.8438	-44.3664	32.3358
-50.8959	-44.412	32.3675
-50.948	-44.4575	32.3992
-51.0001	-44.5031	32.4309
-51.0521	-44.5486	32.4626
-51.1042	-44.5942	32.4943
-51.1563	-44.6397	32.526
-51.2084	-44.6853	32.5576
-51.2604	-44.7308	32.5893
-51.3125	-44.7764	32.621
-51.3646	-44.8219	32.6527
-51.4167	-44.8675	32.6844
-51.4687	-44.9131	32.7161
-51.5208	-44.9586	32.7478
-51.5729	-45.0042	32.7795
-51.625	-45.0497	32.8112
-51.677	-45.0953	32.8429
-51.7291	-45.1408	32.8746
-51.7812	-45.1864	32.9063
-51.8333	-45.2319	32.9379
-51.8853	-45.2775	32.9696
-51.9374	-45.323	33.0013
-51.9895	-45.3686	33.033
-52.0416	-45.4141	33.0647
-52.0936	-45.4597	33.0964
-52.1457	-45.5052	33.1281
-52.1978	-45.5508	33.1598
-52.2499	-45.5963	33.1915
-52.3019	-45.6419	33.2232
-52.354	-45.6874	33.2549
-52.4061	-45.733	33.2866
-52.4581	-45.7785	33.3182
-52.5102	-45.8241	33.3499
-52.5623	-45.8696	33.3816
-52.6144	-45.9152	33.4133
-52.6664	-45.9607	33.445
-52.7185	-46.0063	33.4767
-52.7706	-46.0518	33.5084
-52.8227	-46.0974	33.5401
-52.8747	-46.1429	33.5718
-52.9268	-46.1885	33.6035
-52.9789	-46.234	33.6352
-53.031	-46.2796	33.6669
-53.083	-46.3251	33.6985
-53.1351	-46.3707	33.7302
-53.1872	-46.4162	33.7619
-53.2393	-46.4618	33.7936
-53.2913	-46.5073	33.8253
-53.3434	-46.5529	33.857
-53.3955	-46.5985	33.8887
-53.4476	-46.644	33.9204
-53.4996	-46.6896	33.9521
-53.5517	-46.7351	33.9838
-53.6038	-46.7807	34.0155
-53.6559	-46.8262	34.0472
-53.7079	-46.8718	34.0788
-53.76	-46.9173	34.1105
-53.8121	-46.9629	34.1422
-53.8642	-47.0084	34.1739
-53.9162	-47.054	34.2056
-53.9683	-47.0995	34.2373
-54.0204	-47.1451	34.269
-54.0725	-47.1906	34.3007
-54.1245	-47.2362	34.3324
-54.1766	-47.2817	34.3641
-54.2287	-47.3273	34.3958
-54.2808	-47.3728	34.4275
-54.3328	-47.4184	34.4591
-54.3849	-47.4639	34.4908
-54.437	-47.5095	34.5225
-54.4891	-47.555	34.5542
-54.5411	-47.6006	34.5859
-54.5932	-47.6461	34.6176
-54.6453	-47.6917	34.6493
-54.6973	-47.7372	34.681
-54.7494	-47.7828	34.7127
-54.8015	-47.8283	34.7444
-54.8536	-47.8739	34.7761
-54.9056	-47.9194	34.8077
-54.9577	-47.965	34.8394
-55.0098	-48.0105	34.8711
-55.0619	-48.0561	34.9028
-55.1139	-48.1016	34.9345
-55.166	-48.1472	34.9662
-55.2181	-48.1927	34.9979
-55.2702	-48.2383	35.0296
-55.3222	-48.2838	35.0613
-55.3743	-48.3294	35.093
-55.4264	-48.375	35.1247
-55.4785	-48.4205	35.1564
-55.5305	-48.4661	35.188
-55.5826	-48.5116	35.2197
-55.6347	-48.5572	35.2514
-55.6868	-48.6027	35.2831
-55.7388	-48.6483	35.3148
-55.7909	-48.6938	35.3465
-55.843	-48.7394	35.3782
-55.8951	-48.7849	35.4099
-55.9471	-48.8305	35.4416
-55.9992	-48.876	35.4733
-56.0513	-48.9216	35.505
-56.1034	-48.9671	35.5367
-56.1554	-49.0127	35.5683
-56.2075	-49.0582	35.6
-56.2596	-49.1038	35.6317
-56.3117	-49.1493	35.6634
-56.3637	-49.1949	35.6951
-56.4158	-49.2404	35.7268
-56.4679	-49.286	35.7585
-56.52	-49.3315	35.7902
-56.572	-49.3771	35.8219
-56.6241	-49.4226	35.8536
-56.6762	-49.4682	35.8853
-56.7282	-49.5137	35.917
-56.7803	-49.5593	35.9486
-56.8324	-49.6048	35.9803
-56.8845	-49.6504	36.012
-56.9365	-49.6959	36.0437
-56.9886	-49.7415	36.0754
-57.0407	-49.787	36.1071
-57.0928	-49.8326	36.1388
-57.1448	-49.8781	36.1705
-57.1969	-49.9237	36.2022
-57.249	-49.9692	36.2339
-57.3011	-50.0148	36.2656
-57.3531	-50.0604	36.2973
-57.4052	-50.1059	36.3289
-57.4573	-50.1515	36.3606
-57.5094	-50.197	36.3923
-57.5614	-50.2426	36.424
-57.6135	-50.2881	36.4557
-57.6656	-50.3337	36.4874
-57.7177	-50.3792	36.5191
-57.7697	-50.4248	36.5508
-57.8218	-50.4703	36.5825
-57.8739	-50.5159	36.6142
-57.926	-50.5614	36.6459
-57.978	-50.607	36.6776
-58.0301	-50.6525	36.7092
-58.0822	-50.6981	36.7409
-58.1343	-50.7436	36.7726
-58.1863	-50.7892	36.8043
-58.2384	-50.8347	36.836
-58.2905	-50.8803	36.8677
-58.3426	-50.9258	36.8994
-58.3946	-50.9714	36.9311
-58.4467	-51.0169	36.9628
-58.4988	-51.0625	36.9945
-58.5509	-51.108	37.0262
-58.6029	-51.1536	37.0579
-58.655	-51.1991	37.0895
-58.7071	-51.2447	37.1212
-58.7592	-51.2902	37.1529
-58.8112	-51.3358	37.1846
-58.8633	-51.3813	37.2163
-58.9154	-51.4269	37.248
-58.9674	-51.4724	37.2797
-59.0195	-51.518	37.3114
-59.0716	-51.5635	37.3431
-59.1237	-51.6091	37.3748
-59.1757	-51.6546	37.4065
-59.2278	-51.7002	37.4382
-59.2799	-51.7457	37.4698
-59.332	-51.7913	37.5015
-59.384	-51.8369	37.5332
-59.4361	-51.8824	37.5649
-59.4882	-51.928	37.5966
-59.5403	-51.9735	37.6283
-59.5923	-52.0191	37.66
-59.6444	-52.0646	37.6917
-59.6965	-52.1102	37.7234
-59.7486	-52.1557	37.7551
-59.8006	-52.2013	37.7868
-59.8527	-52.2468	37.8185
-59.9048	-52.2924	37.8501
-59.9569	-52.3379	37.8818
-60.0089	-52.3835	37.9135
-60.061	-52.429	37.9452
-60.1131	-52.4746	37.9769
-60.1652	-52.5201	38.0086
-60.2172	-52.5657	38.0403
-60.2693	-52.6112	38.072
-60.3214	-52.6568	38.1037
-60.3735	-52.7023	38.1354
-60.4255	-52.7479	38.1671
-60.4776	-52.7934	38.1988
-60.5297	-52.839	38.2304
-60.5818	-52.8845	38.2621
-60.6338	-52.9301	38.2938
-60.6859	-52.9756	38.3255
-60.738	-53.0212	38.3572
-60.7901	-53.0667	38.3889
-60.8421	-53.1123	38.4206
-60.8942	-53.1578	38.4523
-60.9463	-53.2034	38.484
-60.9983	-53.2489	38.5157
-61.0504	-53.2945	38.5474
-61.1025	-53.34	38.5791
-61.1546	-53.3856	38.6107
-61.2066	-53.4311	38.6424
-61.2587	-53.4767	38.6741
-61.3108	-53.5223	38.7058
-61.3629	-53.5678	38.7375
-61.4149	-53.6134	38.7692
-61.467	-53.6589	38.8009
-61.5191	-53.7045	38.8326
-61.5712	-53.75	38.8643
-61.6232	-53.7956	38.896
-61.6753	-53.8411	38.9277
-61.7274	-53.8867	38.9594
-61.7795	-53.9322	38.991
-61.8315	-53.9778	39.0227
-61.8836	-54.0233	39.0544
-61.9357	-54.0689	39.0861
-61.9878	-54.1144	39.1178
-62.0398	-54.16	39.1495
-62.0919	-54.2055	39.1812
-62.144	-54.2511	39.2129
-62.1961	-54.2966	39.2446
-62.2481	-54.3422	39.2763
-62.3002	-54.3877	39.308
-62.3523	-54.4333	39.3397
-62.4044	-54.4788	39.3713
-62.4564	-54.5244	39.403
-62.5085	-54.5699	39.4347
-62.5606	-54.6155	39.4664
-62.6127	-54.661	39.4981
-62.6647	-54.7066	39.5298
-62.7168	-54.7521	39.5615
-62.7689	-54.7977	39.5932
-62.821	-54.8432	39.6249
-62.873	-54.8888	39.6566
-62.9251	-54.9343	39.6883
-62.9772	-54.9799	39.72
-63.0293	-55.0254	39.7516
-63.0813	-55.071	39.7833
-63.1334	-55.1165	39.815
-63.1855	-55.1621	39.8467
-63.2375	-55.2077	39.8784
-63.2896	-55.2532	39.9101
-63.3417	-55.2988	39.9418
-63.3938	-55.3443	39.9735
-63.4458	-55.3899	40.0052
-63.4979	-55.4354	40.0369
-63.55	-55.481	40.0686
-63.6021	-55.5265	40.1002
-63.6541	-55.5721	40.1319
-63.7062	-55.6176	40.1636
-63.7583	-55.6632	40.1953
-63.8104	-55.7087	40.227
-63.8624	-55.7543	40.2587
-63.9145	-55.7998	40.2904
-63.9666	-55.8454	40.3221
-64.0187	-55.8909	40.3538
-64.0707	-55.9365	40.3855
-64.1228	-55.982	40.4172
-64.1749	-56.0276	40.4489
-64.227	-56.0731	40.4805
-64.279	-56.1187	40.5122
-64.3311	-56.1642	40.5439
-64.3832	-56.2098	40.5756
-64.4353	-56.2553	40.6073
-64.4873	-56.3009	40.639
-64.5394	-56.3464	40.6707
-64.5915	-56.392	40.7024
-64.6436	-56.4375	40.7341
-64.6956	-56.4831	40.7658
-64.7477	-56.5286	40.7975
-64.7998	-56.5742	40.8292
-64.8519	-56.6197	40.8608
-64.9039	-56.6653	40.8925
-64.956	-56.7108	40.9242
-65.0081	-56.7564	40.9559
-65.0602	-56.8019	40.9876
-65.1122	-56.8475	41.0193
-65.1643	-56.893	41.051
-65.2164	-56.9386	41.0827
-65.2684	-56.9842	41.1144
-65.3205	-57.0297	41.1461
-65.3726	-57.0753	41.1778
-65.4247	-57.1208	41.2095
-65.4767	-57.1664	41.2411
-65.5288	-57.2119	41.2728
-65.5809	-57.2575	41.3045
-65.633	-57.303	41.3362
-65.685	-57.3486	41.3679
-65.7371	-57.3941	41.3996
-65.7892	-57.4397	41.4313
-65.8413	-57.4852	41.463
-65.8933	-57.5308	41.4947
-65.9454	-57.5763	41.5264
-65.9975	-57.6219	41.5581
-66.0496	-57.6674	41.5898
-66.1016	-57.713	41.6214
-66.1537	-57.7585	41.6531
-66.2058	-57.8041	41.6848
-66.2579	-57.8496	41.7165
-66.3099	-57.8952	41.7482
-66.362	-57.9407	41.7799
-66.4141	-57.9863	41.8116
-66.4662	-58.0318	41.8433
-66.5182	-58.0774	41.875
-66.5703	-58.1229	41.9067
-66.6224	-58.1685	41.9384
-66.6745	-58.214	41.9701
-66.7265	-58.2596	42.0017
-66.7786	-58.3051	42.0334
-66.8307	-58.3507	42.0651
-66.8828	-58.3962	42.0968
-66.9348	-58.4418	42.1285
-66.9869	-58.4873	42.1602
-67.039	-58.5329	42.1919
-67.0911	-58.5784	42.2236
-67.1431	-58.624	42.2553
-67.1952	-58.6696	42.287
-67.2473	-58.7151	42.3187
-67.2994	-58.7607	42.3504
-67.3514	-58.8062	42.382
-67.4035	-58.8518	42.4137
-67.4556	-58.8973	42.4454
-67.5076	-58.9429	42.4771
-67.5597	-58.9884	42.5088
-67.6118	-59.034	42.5405
-67.6639	-59.0795	42.5722
-67.7159	-59.1251	42.6039
-67.768	-59.1706	42.6356
-67.8201	-59.2162	42.6673
-67.8722	-59.2617	42.699
-67.9242	-59.3073	42.7307
-67.9763	-59.3528	42.7623
-68.0284	-59.3984	42.794
-68.0805	-59.4439	42.8257
-68.1325	-59.4895	42.8574
-68.1846	-59.535	42.8891
-68.2367	-59.5806	42.9208
-68.2888	-59.6261	42.9525
-68.3408	-59.6717	42.9842
-68.3929	-59.7172	43.0159
-68.445	-59.7628	43.0476
-68.4971	-59.8083	43.0793
-68.5491	-59.8539	43.111
-68.6012	-59.8994	43.1426
-68.6533	-59.945	43.1743
-68.7054	-59.9905	43.206
-68.7574	-60.0361	43.2377
-68.8095	-60.0816	43.2694
-68.8616	-60.1272	43.3011
-68.9137	-60.1727	43.3328
-68.9657	-60.2183	43.3645
-69.0178	-60.2638	43.3962
-69.0699	-60.3094	43.4279
-69.122	-60.3549	43.4596
-69.174	-60.4005	43.4913
-69.2261	-60.4461	43.5229
-69.2782	-60.4916	43.5546
-69.3303	-60.5372	43.5863
-69.3823	-60.5827	43.618
-69.4344	-60.6283	43.6497
-69.4865	-60.6738	43.6814
-69.5385	-60.7194	43.7131
-69.5906	-60.7649	43.7448
-69.6427	-60.8105	43.7765
-69.6948	-60.856	43.8082
-69.7468	-60.9016	43.8399
-69.7989	-60.9471	43.8716
-69.851	-60.9927	43.9032
-69.9031	-61.0382	43.9349
-69.9551	-61.0838	43.9666
-70.0072	-61.1293	43.9983
-70.0593	-61.1749	44.03
-70.1114	-61.2204	44.0617
-70.1634	-61.266	44.0934
-70.2155	-61.3115	44.1251
-70.2676	-61.3571	44.1568
-70.3197	-61.4026	44.1885
-70.3717	-61.4482	44.2202
-70.4238	-61.4937	44.2519
-70.4759	-61.5393	44.2835
-70.528	-61.5848	44.3152
-70.58	-61.6304	44.3469
-70.6321	-61.6759	44.3786
-70.6842	-61.7215	44.4103
-70.7363	-61.767	44.442
-70.7883	-61.8126	44.4737
-70.8404	-61.8581	44.5054
-70.8925	-61.9037	44.5371
-70.9446	-61.9492	44.5688
-70.9966	-61.9948	44.6005
-71.0487	-62.0403	44.6322
-71.1008	-62.0859	44.6638
-71.1529	-62.1315	44.6955
-71.2049	-62.177	44.7272
-71.257	-62.2226	44.7589
-71.3091	-62.2681	44.7906
-71.3612	-62.3137	44.8223
-71.4132	-62.3592	44.854
-71.4653	-62.4048	44.8857
-71.5174	-62.4503	44.9174
-71.5694	-62.4959	44.9491
-71.6215	-62.5414	44.9808
-71.6736	-62.587	45.0125
-71.7257	-62.6325	45.0441
-71.7777	-62.6781	45.0758
-71.8298	-62.7236	45.1075
-71.8819	-62.7692	45.1392
-71.934	-62.8147	45.1709
-71.986	-62.8603	45.2026
-72.0381	-62.9058	45.2343
-72.0902	-62.9514	45.266
-72.1423	-62.9969	45.2977
-72.1943	-63.0425	45.3294
-72.2464	-63.088	45.3611
-72.2985	-63.1336	45.3928
-72.3506	-63.1791	45.4244
-72.4026	-63.2247	45.4561
-72.4547	-63.2702	45.4878
-72.5068	-63.3158	45.5195
-72.5589	-63.3613	45.5512
-72.6109	-63.4069	45.5829
-72.663	-63.4524	45.6146
-72.7151	-63.498	45.6463
-72.7672	-63.5435	45.678
-72.8192	-63.5891	45.7097
-72.8713	-63.6346	45.7414
-72.9234	-63.6802	45.773
-72.9755	-63.7257	45.8047
-73.0275	-63.7713	45.8364
-73.0796	-63.8168	45.8681
-73.1317	-63.8624	45.8998
-73.1838	-63.908	45.9315
-73.2358	-63.9535	45.9632
-73.2879	-63.9991	45.9949
-73.34	-64.0446	46.0266
-73.3921	-64.0902	46.0583
-73.4441	-64.1357	46.09
-73.4962	-64.1813	46.1217
-73.5483	-64.2268	46.1533
-73.6004	-64.2724	46.185
-73.6524	-64.3179	46.2167
-73.7045	-64.3635	46.2484
-73.7566	-64.409	46.2801
-73.8086	-64.4546	46.3118
-73.8607	-64.5001	46.3435
-73.9128	-64.5457	46.3752
-73.9649	-64.5912	46.4069
-74.0169	-64.6368	46.4386
-74.069	-64.6823	46.4703
-74.1211	-64.7279	46.502
-74.1732	-64.7734	46.5336
-74.2252	-64.819	46.5653
-74.2773	-64.8645	46.597
-74.3294	-64.9101	46.6287
-74.3815	-64.9556	46.6604
-74.4335	-65.0012	46.6921
-74.4856	-65.0467	46.7238
-74.5377	-65.0923	46.7555
-74.5898	-65.1378	46.7872
-74.6418	-65.1834	46.8189
-74.6939	-65.2289	46.8506
-74.746	-65.2745	46.8823
-74.7981	-65.32	46.9139
-74.8501	-65.3656	46.9456
-74.9022	-65.4111	46.9773
-74.9543	-65.4567	47.009
-75.0064	-65.5022	47.0407
-75.0584	-65.5478	47.0724
-75.1105	-65.5934	47.1041
-75.1626	-65.6389	47.1358
-75.2147	-65.6845	47.1675
-75.2667	-65.73	47.1992
-75.3188	-65.7756	47.2309
-75.3709	-65.8211	47.2626
-75.423	-65.8667	47.2942
-75.475	-65.9122	47.3259
-75.5271	-65.9578	47.3576
-75.5792	-66.0033	47.3893
-75.6313	-66.0489	47.421
-75.6833	-66.0944	47.4527
-75.7354	-66.14	47.4844
-75.7875	-66.1855	47.5161
-75.8395	-66.2311	47.5478
-75.8916	-66.2766	47.5795
-75.9437	-66.3222	47.6112
-75.9958	-66.3677	47.6429
-76.0478	-66.4133	47.6745
-76.0999	-66.4588	47.7062
-76.152	-66.5044	47.7379
-76.2041	-66.5499	47.7696
-76.2561	-66.5955	47.8013
-76.3082	-66.641	47.833
-76.3603	-66.6866	47.8647
-76.4124	-66.7321	47.8964
-76.4644	-66.7777	47.9281
-76.5165	-66.8232	47.9598
-76.5686	-66.8688	47.9915
-76.6207	-66.9143	48.0232
-76.6727	-66.9599	48.0548
-76.7248	-67.0054	48.0865
-76.7769	-67.051	48.1182
-76.829	-67.0965	48.1499
-76.881	-67.1421	48.1816
-76.9331	-67.1876	48.2133
-76.9852	-67.2332	48.245
-77.0373	-67.2788	48.2767
-77.0893	-67.3243	48.3084
-77.1414	-67.3699	48.3401
-77.1935	-67.4154	48.3718
-77.2456	-67.461	48.4035
-77.2976	-67.5065	48.4351
-77.3497	-67.5521	48.4668
-77.4018	-67.5976	48.4985
-77.4539	-67.6432	48.5302
-77.5059	-67.6887	48.5619
-77.558	-67.7343	48.5936
-77.6101	-67.7798	48.6253
-77.6622	-67.8254	48.657
-77.7142	-67.8709	48.6887
-77.7663	-67.9165	48.7204
-77.8184	-67.962	48.7521
-77.8705	-68.0076	48.7838
-77.9225	-68.0531	48.8154
-77.9746	-68.0987	48.8471
-78.0267	-68.1442	48.8788
-78.0787	-68.1898	48.9105
-78.1308	-68.2353	48.9422
-78.1829	-68.2809	48.9739
-78.235	-68.3264	49.0056
-78.287	-68.372	49.0373
-78.3391	-68.4175	49.069
-78.3912	-68.4631	49.1007
-78.4433	-68.5086	49.1324
-78.4953	-68.5542	49.1641
-78.5474	-68.5997	49.1957
-78.5995	-68.6453	49.2274
-78.6516	-68.6908	49.2591
-78.7036	-68.7364	49.2908
-78.7557	-68.7819	49.3225
-78.8078	-68.8275	49.3542
-78.8599	-68.873	49.3859
-78.9119	-68.9186	49.4176
-78.964	-68.9641	49.4493
-79.0161	-69.0097	49.481
-79.0682	-69.0553	49.5127
-79.1202	-69.1008	49.5444
-79.1723	-69.1464	49.576
-79.2244	-69.1919	49.6077
-79.2765	-69.2375	49.6394
-79.3285	-69.283	49.6711
-79.3806	-69.3286	49.7028
-79.4327	-69.3741	49.7345
-79.4848	-69.4197	49.7662
-79.5368	-69.4652	49.7979
-79.5889	-69.5108	49.8296
-79.641	-69.5563	49.8613
-79.6931	-69.6019	49.893
-79.7451	-69.6474	49.9247
-79.7972	-69.693	49.9563
-79.8493	-69.7385	49.988
-79.9014	-69.7841	50.0197
-79.9534	-69.8296	50.0514
-80.0055	-69.8752	50.0831
-80.0576	-69.9207	50.1148
-80.1096	-69.9663	50.1465
-80.1617	-70.0118	50.1782
-80.2138	-70.0574	50.2099
-80.2659	-70.1029	50.2416
-80.3179	-70.1485	50.2733
-80.37	-70.194	50.305
-80.4221	-70.2396	50.3366
-80.4742	-70.2851	50.3683
-80.5262	-70.3307	50.4
-80.5783	-70.3762	50.4317
-80.6304	-70.4218	50.4634
-80.6825	-70.4673	50.4951
-80.7345	-70.5129	50.5268
-80.7866	-70.5584	50.5585
-80.8387	-70.604	50.5902
-80.8908	-70.6495	50.6219
-80.9428	-70.6951	50.6536
-80.9949	-70.7407	50.6853
-81.047	-70.7862	50.7169
-81.0991	-70.8318	50.7486
-81.1511	-70.8773	50.7803
-81.2032	-70.9229	50.812
-81.2553	-70.9684	50.8437
-81.3074	-71.014	50.8754
-81.3594	-71.0595	50.9071
-81.4115	-71.1051	50.9388
-81.4636	-71.1506	50.9705
-81.5157	-71.1962	51.0022
-81.5677	-71.2417	51.0339
-81.6198	-71.2873	51.0656
-81.6719	-71.3328	51.0972
-81.724	-71.3784	51.1289
-81.776	-71.4239	51.1606
-81.8281	-71.4695	51.1923
-81.8802	-71.515	51.224
-81.9323	-71.5606	51.2557
-81.9843	-71.6061	51.2874
-82.0364	-71.6517	51.3191
-82.0885	-71.6972	51.3508
-82.1406	-71.7428	51.3825
-82.1926	-71.7883	51.4142
-82.2447	-71.8339	51.4458
-82.2968	-71.8794	51.4775
-82.3488	-71.925	51.5092
-82.4009	-71.9705	51.5409
-82.453	-72.0161	51.5726
-82.5051	-72.0616	51.6043
-82.5571	-72.1072	51.636
-82.6092	-72.1527	51.6677
-82.6613	-72.1983	51.6994
-82.7134	-72.2438	51.7311
-82.7654	-72.2894	51.7628
-82.8175	-72.3349	51.7945
-82.8696	-72.3805	51.8261
-82.9217	-72.426	51.8578
-82.9737	-72.4716	51.8895
-83.0258	-72.5172	51.9212
-83.0779	-72.5627	51.9529
-83.13	-72.6083	51.9846
-83.182	-72.6538	52.0163
-83.2341	-72.6994	52.048
-83.2862	-72.7449	52.0797
-83.3383	-72.7905	52.1114
-83.3903	-72.836	52.1431
-83.4424	-72.8816	52.1748
-83.4945	-72.9271	52.2064
-83.5466	-72.9727	52.2381
-83.5986	-73.0182	52.2698
-83.6507	-73.0638	52.3015
-83.7028	-73.1093	52.3332
-83.7549	-73.1549	52.3649
-83.8069	-73.2004	52.3966
-83.859	-73.246	52.4283
-83.9111	-73.2915	52.46
-83.9632	-73.3371	52.4917
-84.0152	-73.3826	52.5234
-84.0673	-73.4282	52.5551
-84.1194	-73.4737	52.5867
-84.1715	-73.5193	52.6184
-84.2235	-73.5648	52.6501
-84.2756	-73.6104	52.6818
-84.3277	-73.6559	52.7135
-84.3797	-73.7015	52.7452
-84.4318	-73.747	52.7769
-84.4839	-73.7926	52.8086
-84.536	-73.8381	52.8403
-84.588	-73.8837	52.872
-84.6401	-73.9292	52.9037
-84.6922	-73.9748	52.9354
-84.7443	-74.0203	52.967
-84.7963	-74.0659	52.9987
-84.8484	-74.1114	53.0304
-84.9005	-74.157	53.0621
-84.9526	-74.2026	53.0938
-85.0046	-74.2481	53.1255
-85.0567	-74.2937	53.1572
-85.1088	-74.3392	53.1889
-85.1609	-74.3848	53.2206
-85.2129	-74.4303	53.2523
-85.265	-74.4759	53.284
-85.3171	-74.5214	53.3157
-85.3692	-74.567	53.3473
-85.4212	-74.6125	53.379
-85.4733	-74.6581	53.4107
-85.5254	-74.7036	53.4424
-85.5775	-74.7492	53.4741
-85.6295	-74.7947	53.5058
-85.6816	-74.8403	53.5375
-85.7337	-74.8858	53.5692
-85.7858	-74.9314	53.6009
-85.8378	-74.9769	53.6326
-85.8899	-75.0225	53.6643
-85.942	-75.068	53.696
-85.9941	-75.1136	53.7276
-86.0461	-75.1591	53.7593
-86.0982	-75.2047	53.791
-86.1503	-75.2502	53.8227
